player_id,player_name,team_id,team_name,class_year,position,g,ab,r,h,2b,3b,hr,bb,so,sb,ip,er,k,ha,run_date,season,avg,ops,iso
espn-21852,Hemphill,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15704,Bailey Hemphill,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7859,Casey Hughston,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21853,Jenkins,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15705,Claire Jenkins,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-22134,Jensen,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7101,L. Jury,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4815,Leslie Jury,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7102,L. Lafaele,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4564,Leona Lafaele,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-9843,S Littlejohn,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4565,Sydney Littlejohn,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20240,Kyra Lockhart,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7103,H. Mccleney,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4566,Haylie McCleney,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-22135,Miklus,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11207,Madi Moore,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11527,Madi Moore,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-30506,Morgan,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20139,Maddie Morgan,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21854,Osorio,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-9954,A. Osorio,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-5324,Alexis Osorio,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7860,Kyle Overstreet,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-22136,Aris Paulson,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20212,Madison - P Preston,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10569,K. Rettig,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-5017,Kayla Rettig,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7104,D. Richard,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4567,Danielle Richard,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7105,M. Runyon,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4568,Marisa Runyon,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7861,Georgie Salem,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21855,Schroder,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11214,Merris Schroder,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21856,Sides,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20241,Kb Sides,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7106,J. Spencer,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4569,Jadyn Spencer,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-22137,Strid,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-22138,Sugg,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-22139,Tarrow,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21857,Tow,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20140,Kaylee Tow,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21858,Turner,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7107,D. Turner,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-4570,Demi Turner,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7862,Chance Vincent,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27253,Skylar Wallace,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7863,Alex Watkins,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7864,Mikey White,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7865,J.C. Wilhite,alabama,Alabama,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27773,Adams,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11355,Alcozer,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-8810,Alyssa Angel,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11356,Bardwell,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-18734,Bolinger,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27774,Lauren Burke,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6109,Stephanie Ceo,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11357,Kristen Clark,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-7069,Tiarra Davis,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-19106,Dermargosian,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27775,Miranda Elish,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16952,Ellsworth,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-28820,Elicia Espinosa,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10994,Felix,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6110,Marlee Gabaldon,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16292,Gortarez,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6111,Kelli Hanzel,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10995,Hathaway,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20531,Hayter,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27776,Mary Iakopo,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20532,Jefferson,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6112,Holly Kern,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-8811,Mickenzi Krpec,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-8807,Randel Leahy,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-10996,Taylor McAllister,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-28679,Shea - P O'Leary,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-29869,McKenzie Parker,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-27777,Shannon Rhodes,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20533,Romero,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-18735,Schattle,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20534,Schick,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11358,Scott,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14866,Rachel Scott,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6113,Erin Shireman,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16953,Slack,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6114,Gabby Smith,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11359,Von Sprecken,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6115,Lindsey Stephens,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-20535,Tedder,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6116,Devon Tunning,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-18736,Washington,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6117,Stephanie Wong,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6118,Erica Wright,texas,Texas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6392,Alicia Armstrong,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12598,Rachel Arthur,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6393,Laura Barrow,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21361,Boruff,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15883,Bryant,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12599,Cassidy,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15884,Donaldson,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15885,Edwards,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21362,Ferrell,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6583,Mattie Fowler,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6394,Kaylan Jablonski,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14130,Kadavy,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-17480,Kneib,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6395,Mj Knighten,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6584,Emily Lockman,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6396,Cassie Mcclure,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16997,Mcleod,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21365,Mergele,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6397,Gina Metzler,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6398,Kylee Muir,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6399,Taylor Otte,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6400,Steph Pasquale,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-16457,Perry,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-12600,Simmons,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-15886,Lotte Sjulin,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6401,Kiki Stokes,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6402,Dawna Tyson,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21363,M. Unzicker,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6403,Madi Unzicker,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-21364,R. Unzicker,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14827,Austen Urness,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-6585,Kat Woolman,nebraska,Nebraska,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-11786,I Aleman,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
espn-14411,Ileana Aleman,arkansas,Arkansas,UNK,UN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-04-10,2026,0.0,0.0,0.0
