year,Team,wpc,obpfor,obpagn,slgfor,slgagn
2021,Pittsburgh,0.3695652173913043,0.3301258327165063,0.3870748299319728,0.4231088944305902,0.46853146853146854
2021,Portland St.,0.3170731707317073,0.36935483870967745,0.379045996592845,0.4316987740805604,0.49707602339181284
2021,Prairie View,0.5,0.35838779956427014,0.4040284360189573,0.37623762376237624,0.49361702127659574
2021,Presbyterian,0.38235294117647056,0.28876404494382024,0.33211678832116787,0.34820322180916974,0.33900709219858155
2021,Princeton,0.3333333333333333,0.26666666666666666,0.34444444444444444,0.29411764705882354,0.26666666666666666
2021,Providence,0.22727272727272727,0.30906148867313915,0.31282952548330406,0.3490909090909091,0.41379310344827586
2021,Purdue,0.4090909090909091,0.3066255778120185,0.3720414201183432,0.3640939597315436,0.4289318755256518
2021,Purdue Fort Wayne,0.3076923076923077,0.3134598012646793,0.398858075040783,0.41253791708796766,0.4640151515151515
2021,Quinnipiac,0.2222222222222222,0.34135060129509714,0.42218080149114634,0.3202127659574468,0.4411764705882353
2021,Radford,0.4074074074074074,0.3403990024937656,0.3491957104557641,0.3960674157303371,0.4380165289256198
2021,Rhode Island,0.18518518518518517,0.3423545331529093,0.4797101449275362,0.4246575342465753,0.5737122557726465
2021,Rider,0.4594594594594595,0.35362578334825423,0.3767258382642998,0.36774827925270404,0.409652076318743
2021,Robert Morris,0.5681818181818182,0.34279475982532753,0.3416289592760181,0.4014839241549876,0.4102127659574468
2021,Rutgers,0.18181818181818182,0.2832764505119454,0.43509272467902993,0.2972459639126306,0.5403996524761078
2021,SFA,0.7446808510638298,0.3810188415910677,0.3101160862354892,0.4570063694267516,0.28517469310670446
2021,SIUE,0.46153846153846156,0.34152542372881356,0.3496271748135874,0.39624413145539905,0.3982889733840304
2021,Sacramento St.,0.35714285714285715,0.30710008554319934,0.370757180156658,0.3520992366412214,0.47572815533980584
2021,Sacred Heart,0.39473684210526316,0.3324584426946632,0.3734806629834254,0.401,0.4548872180451128
2021,Saint Francis (PA),0.8,0.39014647137150466,0.25555555555555554,0.44753086419753085,0.25077081192189105
2021,Saint Louis,0.41304347826086957,0.3433602347762289,0.3908523908523909,0.4139344262295082,0.4670373312152502
2021,Sam Houston,0.38,0.32457386363636365,0.3890909090909091,0.3424,0.45004344048653344
2021,Samford,0.4,0.31841909023117076,0.34966592427616927,0.3662551440329218,0.40640809443507586
2021,San Diego,0.3170731707317073,0.2731524789522919,0.3357142857142857,0.27927927927927926,0.375
2021,San Diego St.,0.6363636363636364,0.35509904622157007,0.33,0.4028475711892797,0.40951492537313433
2021,San Jose St.,0.28125,0.3045356371490281,0.39072847682119205,0.3037037037037037,0.5173267326732673
2021,Santa Clara,0.2857142857142857,0.30055401662049863,0.4162303664921466,0.30275229357798167,0.5190258751902588
2021,Seattle U,0.5882352941176471,0.3703217334208798,0.34443704197201863,0.42718446601941745,0.4082089552238806
2021,Seton Hall,0.28125,0.32941176470588235,0.3962882096069869,0.39156626506024095,0.5037783375314862
2021,Siena,0.5588235294117647,0.36312849162011174,0.34754797441364604,0.35614973262032085,0.3573170731707317
2021,South Alabama,0.5961538461538461,0.3422950819672131,0.31785003317850036,0.39911634756995584,0.3568716780561883
2021,South Carolina,0.5,0.3889943074003795,0.36427566807313644,0.4304932735426009,0.41625615763546797
2021,South Carolina St.,0.12903225806451613,0.25699745547073793,0.4115898959881129,0.2756232686980609,0.6079734219269103
2021,South Dakota,0.2549019607843137,0.3118131868131868,0.4271604938271605,0.3251908396946565,0.5070126227208976
2021,South Dakota St.,0.8431372549019608,0.39054726368159204,0.26864590876176686,0.5599435825105783,0.29207119741100324
2021,South Fla.,0.62,0.32418772563176895,0.30518097941802697,0.3347107438016529,0.31703341483292585
2021,Southeast Mo. St.,0.6382978723404256,0.3693502824858757,0.2837209302325581,0.4742765273311897,0.3431034482758621
2021,Southeastern La.,0.5490196078431373,0.3750832778147901,0.3616742969260955,0.37757437070938216,0.3712757830404889
2021,Southern Ill.,0.6981132075471698,0.38235294117647056,0.3046716316858497,0.3614637789395071,0.33407738095238093
2021,Southern Miss.,0.41509433962264153,0.3227848101265823,0.3406662476429918,0.3563134978229318,0.340941512125535
2021,Southern U.,0.3157894736842105,0.3304431599229287,0.40076701821668265,0.2973568281938326,0.48518111964873767
2021,Southern Utah,0.4,0.3765971755211836,0.4249037227214377,0.48359375,0.5278396436525612
2021,Spring Hill,1.0,0.2727272727272727,0.17647058823529413,0.35185185185185186,0.14285714285714285
2021,St. Bonaventure,0.07142857142857142,0.2770448548812665,0.3995381062355658,0.3079136690647482,0.5489690721649485
2021,Stanford,0.6,0.3274670018856065,0.30189914865749834,0.3808525506638714,0.3342981186685962
2021,Stetson,0.23529411764705882,0.318359375,0.3647502356267672,0.3177366702937976,0.42320085929108486
2021,Stony Brook,0.627906976744186,0.33642691415313225,0.2659279778393352,0.3779322328410078,0.3104145601617796
2021,Syracuse,0.45454545454545453,0.2922337870296237,0.3555219364599092,0.3378136200716846,0.45327510917030567
2021,Tarleton St.,0.32075471698113206,0.3187626092804304,0.41906005221932113,0.357630979498861,0.49883268482490273
2021,Tennessee,0.7368421052631579,0.3875370919881306,0.24550035997120231,0.5092529129540782,0.28798727128082735
2021,Tennessee St.,0.21428571428571427,0.27441077441077444,0.342042755344418,0.29008341056533826,0.404553415061296
2021,Tennessee Tech,0.3877551020408163,0.30674002751031637,0.33751743375174337,0.34236267870579384,0.40272217774219377
2021,Texas,0.7543859649122807,0.41855072463768117,0.30688524590163935,0.5612040133779265,0.355119825708061
2021,Texas Southern,0.4594594594594595,0.36397400185701023,0.31333333333333335,0.3752642706131078,0.3424317617866005
2021,Texas St.,0.7358490566037735,0.35494433529796987,0.2981715893108298,0.43458980044345896,0.32945736434108525
2021,Texas Tech,0.44680851063829785,0.32748538011695905,0.37686302342086586,0.38006482982171796,0.44265080713678845
2021,Toledo,0.5849056603773585,0.37492279184681904,0.38403519798868635,0.4255469301340861,0.46850672328379334
2021,Towson,0.45161290322580644,0.3558758314855876,0.4085432639649507,0.41016109045848825,0.4425806451612903
2021,Troy,0.6851851851851852,0.3720650210716436,0.2921947965310207,0.45593337959750174,0.3033033033033033
2021,Tufts,0.0,0.27586206896551724,0.36923076923076925,0.23076923076923078,0.39655172413793105
2021,Tulsa,0.6097560975609756,0.3710546574287914,0.3187108325872874,0.3985637342908438,0.40313111545988256
2021,Tuskegee,0.42857142857142855,0.3333333333333333,0.3356164383561644,0.34579439252336447,0.3308270676691729
2021,UAB,0.62,0.36363636363636365,0.30578512396694213,0.404320987654321,0.35827664399092973
2021,UAlbany,0.5476190476190477,0.3550387596899225,0.3339301700984781,0.4641313742437338,0.37254901960784315
2021,UC Davis,0.4418604651162791,0.3373134328358209,0.3402390438247012,0.3631799163179916,0.41798941798941797
2021,UC Riverside,0.21212121212121213,0.3036093418259023,0.40247383444338725,0.32636469221835074,0.4436936936936937
2021,UC San Diego,0.45714285714285713,0.3559962228517469,0.3554939981532779,0.3965702036441586,0.4162330905306972
2021,UC Santa Barbara,0.32608695652173914,0.3472429210134128,0.3770491803278688,0.36920529801324503,0.47983539094650207
2021,UCF,0.6721311475409836,0.3724212812160695,0.2906231799650553,0.45871559633027525,0.31465798045602605
2021,UCLA,0.8703703703703703,0.40185185185185185,0.236551215917465,0.547550432276657,0.2653386454183267
2021,UConn,0.5238095238095238,0.34138737334372565,0.34024179620034545,0.39664310954063603,0.382
2021,UIC,0.5576923076923077,0.35,0.3395472703062583,0.4288824383164006,0.41103848946986205
2021,UIW,0.27906976744186046,0.3115290269828291,0.38269402319357715,0.31675874769797424,0.42452830188679247
